lat,lon,acq_date,acq_time,confidence,frp,daynight,datetime,year,doy,month,week
49.6052,127.3784,2010-10-20 00:00:00+00:00,0358,83,50.6,D,2010-10-20 03:58:00+00:00,2010,293,10,42
49.6515,127.3735,2010-10-20 00:00:00+00:00,0358,87,59.5,D,2010-10-20 03:58:00+00:00,2010,293,10,42
47.2367,125.1606,2010-10-20 00:00:00+00:00,0358,51,19.8,D,2010-10-20 03:58:00+00:00,2010,293,10,42
50.8885,126.077,2010-10-20 00:00:00+00:00,0358,61,20.5,D,2010-10-20 03:58:00+00:00,2010,293,10,42
50.8867,126.0562,2010-10-20 00:00:00+00:00,0358,70,27.0,D,2010-10-20 03:58:00+00:00,2010,293,10,42
50.9463,126.1727,2010-10-20 00:00:00+00:00,0358,96,135.5,D,2010-10-20 03:58:00+00:00,2010,293,10,42
50.9355,126.1789,2010-10-20 00:00:00+00:00,0358,67,35.5,D,2010-10-20 03:58:00+00:00,2010,293,10,42
47.8688,127.1437,2010-10-20 00:00:00+00:00,0358,58,20.8,D,2010-10-20 03:58:00+00:00,2010,293,10,42
49.6729,127.3621,2010-10-20 00:00:00+00:00,0358,82,44.9,D,2010-10-20 03:58:00+00:00,2010,293,10,42
47.8607,127.3074,2010-10-20 00:00:00+00:00,0358,65,24.0,D,2010-10-20 03:58:00+00:00,2010,293,10,42
47.8754,127.1452,2010-10-20 00:00:00+00:00,0358,78,40.8,D,2010-10-20 03:58:00+00:00,2010,293,10,42
47.8878,127.0022,2010-10-20 00:00:00+00:00,0358,52,15.8,D,2010-10-20 03:58:00+00:00,2010,293,10,42
47.8802,127.1383,2010-10-20 00:00:00+00:00,0358,76,37.4,D,2010-10-20 03:58:00+00:00,2010,293,10,42
48.757,125.4754,2010-10-20 00:00:00+00:00,0358,82,66.8,D,2010-10-20 03:58:00+00:00,2010,293,10,42
50.397,125.8804,2010-10-20 00:00:00+00:00,0536,65,95.1,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.0913,125.4669,2010-10-20 00:00:00+00:00,0536,93,401.6,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.5824,125.8253,2010-10-20 00:00:00+00:00,0536,54,91.0,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.7095,126.0035,2010-10-20 00:00:00+00:00,0536,73,281.5,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.7073,125.9992,2010-10-20 00:00:00+00:00,0536,56,159.8,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.4962,125.8898,2010-10-20 00:00:00+00:00,0536,73,113.2,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.4946,125.8856,2010-10-20 00:00:00+00:00,0536,71,104.7,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.5577,126.201,2010-10-20 00:00:00+00:00,0536,70,118.5,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.3068,125.8258,2010-10-20 00:00:00+00:00,0536,79,166.6,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.308,125.818,2010-10-20 00:00:00+00:00,0536,68,116.0,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.2692,125.5751,2010-10-20 00:00:00+00:00,0536,60,162.5,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.2873,125.6355,2010-10-20 00:00:00+00:00,0536,85,272.9,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.2867,125.5744,2010-10-20 00:00:00+00:00,0536,60,154.0,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.2893,125.6273,2010-10-20 00:00:00+00:00,0536,87,279.0,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.1678,125.9631,2010-10-20 00:00:00+00:00,0536,74,132.6,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.1655,125.9577,2010-10-20 00:00:00+00:00,0536,72,142.2,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.3073,125.8886,2010-10-20 00:00:00+00:00,0536,95,519.7,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.3083,125.8805,2010-10-20 00:00:00+00:00,0536,94,514.4,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.5574,126.1346,2010-10-20 00:00:00+00:00,0536,74,137.2,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.5839,125.8169,2010-10-20 00:00:00+00:00,0536,51,84.3,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.2445,125.6685,2010-10-20 00:00:00+00:00,0536,55,52.8,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.2159,125.46,2010-10-20 00:00:00+00:00,0536,58,105.4,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.2158,125.4543,2010-10-20 00:00:00+00:00,0536,62,120.4,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.3976,125.9455,2010-10-20 00:00:00+00:00,0536,87,304.1,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.3953,125.9406,2010-10-20 00:00:00+00:00,0536,89,341.2,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.0646,126.2368,2010-10-20 00:00:00+00:00,0536,50,71.9,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.0941,125.4596,2010-10-20 00:00:00+00:00,0536,93,373.7,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.8509,126.0532,2010-10-20 00:00:00+00:00,0536,60,118.2,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.8503,125.9877,2010-10-20 00:00:00+00:00,0536,67,137.4,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.8484,126.0486,2010-10-20 00:00:00+00:00,0536,75,136.4,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.8482,125.9831,2010-10-20 00:00:00+00:00,0536,65,118.8,D,2010-10-20 05:36:00+00:00,2010,293,10,42
49.9743,126.1699,2010-10-20 00:00:00+00:00,0536,61,143.3,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.0085,125.9108,2010-10-20 00:00:00+00:00,0536,76,153.3,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.0066,125.906,2010-10-20 00:00:00+00:00,0536,77,161.9,D,2010-10-20 05:36:00+00:00,2010,293,10,42
50.7845,126.1157,2010-10-20 00:00:00+00:00,0537,72,130.7,D,2010-10-20 05:37:00+00:00,2010,293,10,42
50.7844,126.1068,2010-10-20 00:00:00+00:00,0537,65,92.2,D,2010-10-20 05:37:00+00:00,2010,293,10,42
50.5543,126.1969,2010-10-20 00:00:00+00:00,0537,73,132.4,D,2010-10-20 05:37:00+00:00,2010,293,10,42
50.5542,126.1303,2010-10-20 00:00:00+00:00,0537,72,121.4,D,2010-10-20 05:37:00+00:00,2010,293,10,42
51.1051,126.2349,2010-10-20 00:00:00+00:00,0537,90,377.1,D,2010-10-20 05:37:00+00:00,2010,293,10,42
51.1014,126.2312,2010-10-20 00:00:00+00:00,0537,90,381.2,D,2010-10-20 05:37:00+00:00,2010,293,10,42
49.9127,125.4779,2010-10-20 00:00:00+00:00,1322,63,12.8,N,2010-10-20 13:22:00+00:00,2010,293,10,42
49.5873,126.0819,2010-10-20 00:00:00+00:00,1322,67,13.1,N,2010-10-20 13:22:00+00:00,2010,293,10,42
50.3265,125.6198,2010-10-20 00:00:00+00:00,1322,63,14.1,N,2010-10-20 13:22:00+00:00,2010,293,10,42
50.3689,125.8973,2010-10-20 00:00:00+00:00,1322,100,26.7,N,2010-10-20 13:22:00+00:00,2010,293,10,42
50.371,125.9112,2010-10-20 00:00:00+00:00,1322,100,57.2,N,2010-10-20 13:22:00+00:00,2010,293,10,42
49.4041,125.4427,2010-10-20 00:00:00+00:00,1322,82,17.0,N,2010-10-20 13:22:00+00:00,2010,293,10,42
51.4287,126.155,2010-10-21 00:00:00+00:00,0254,91,47.0,D,2010-10-21 02:54:00+00:00,2010,294,10,42
51.5003,126.2868,2010-10-21 00:00:00+00:00,0254,78,20.1,D,2010-10-21 02:54:00+00:00,2010,294,10,42
51.4978,126.3016,2010-10-21 00:00:00+00:00,0254,85,30.8,D,2010-10-21 02:54:00+00:00,2010,294,10,42
51.4888,126.2979,2010-10-21 00:00:00+00:00,0254,85,31.0,D,2010-10-21 02:54:00+00:00,2010,294,10,42
48.4479,127.9793,2010-10-21 00:00:00+00:00,0255,60,27.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.2258,129.6283,2010-10-21 00:00:00+00:00,0255,81,38.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
48.418,127.9792,2010-10-21 00:00:00+00:00,0255,56,19.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.7893,126.1087,2010-10-21 00:00:00+00:00,0255,62,10.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7046,127.5018,2010-10-21 00:00:00+00:00,0255,50,9.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4811,125.7695,2010-10-21 00:00:00+00:00,0255,84,28.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4786,125.7839,2010-10-21 00:00:00+00:00,0255,82,23.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4776,125.6759,2010-10-21 00:00:00+00:00,0255,51,8.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3896,125.7564,2010-10-21 00:00:00+00:00,0255,82,25.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.4855,125.3335,2010-10-21 00:00:00+00:00,0255,78,18.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7561,125.3375,2010-10-21 00:00:00+00:00,0255,61,9.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7448,125.3481,2010-10-21 00:00:00+00:00,0255,68,12.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6736,125.3288,2010-10-21 00:00:00+00:00,0255,70,13.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6646,125.3254,2010-10-21 00:00:00+00:00,0255,87,35.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6225,125.3029,2010-10-21 00:00:00+00:00,0255,63,9.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6201,125.3172,2010-10-21 00:00:00+00:00,0255,71,13.0,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2778,125.5215,2010-10-21 00:00:00+00:00,0255,64,9.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1173,125.4751,2010-10-21 00:00:00+00:00,0255,72,14.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.082,125.4696,2010-10-21 00:00:00+00:00,0255,84,27.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.073,125.466,2010-10-21 00:00:00+00:00,0255,78,19.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9742,125.4971,2010-10-21 00:00:00+00:00,0255,50,7.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9718,125.5114,2010-10-21 00:00:00+00:00,0255,66,10.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9335,125.5113,2010-10-21 00:00:00+00:00,0255,58,8.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7245,126.0712,2010-10-21 00:00:00+00:00,0255,82,24.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6209,126.0699,2010-10-21 00:00:00+00:00,0255,84,28.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6183,126.0846,2010-10-21 00:00:00+00:00,0255,84,31.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6139,126.0764,2010-10-21 00:00:00+00:00,0255,85,31.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5749,126.0762,2010-10-21 00:00:00+00:00,0255,61,10.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7897,125.8627,2010-10-21 00:00:00+00:00,0255,61,10.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7872,125.8774,2010-10-21 00:00:00+00:00,0255,92,52.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7424,125.9684,2010-10-21 00:00:00+00:00,0255,75,17.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7307,125.9793,2010-10-21 00:00:00+00:00,0255,81,28.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6878,125.9093,2010-10-21 00:00:00+00:00,0255,59,8.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6853,125.9239,2010-10-21 00:00:00+00:00,0255,68,11.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6352,126.0443,2010-10-21 00:00:00+00:00,0255,84,30.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.626,126.0406,2010-10-21 00:00:00+00:00,0255,78,21.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5514,126.0984,2010-10-21 00:00:00+00:00,0255,74,16.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5449,125.9326,2010-10-21 00:00:00+00:00,0255,54,8.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5114,126.0133,2010-10-21 00:00:00+00:00,0255,71,14.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5023,126.0096,2010-10-21 00:00:00+00:00,0255,85,30.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.4998,126.0243,2010-10-21 00:00:00+00:00,0255,84,29.0,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3945,126.593,2010-10-21 00:00:00+00:00,0255,77,19.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3919,126.6082,2010-10-21 00:00:00+00:00,0255,71,15.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2698,126.1752,2010-10-21 00:00:00+00:00,0255,84,29.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2673,126.1901,2010-10-21 00:00:00+00:00,0255,78,20.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9096,125.2078,2010-10-21 00:00:00+00:00,0255,60,9.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
51.0329,126.3885,2010-10-21 00:00:00+00:00,0255,57,10.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0738,125.7335,2010-10-21 00:00:00+00:00,0255,69,20.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0166,125.6885,2010-10-21 00:00:00+00:00,0255,62,10.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0141,125.7029,2010-10-21 00:00:00+00:00,0255,79,21.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9617,125.7279,2010-10-21 00:00:00+00:00,0255,89,40.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9593,125.7423,2010-10-21 00:00:00+00:00,0255,90,45.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2407,125.6988,2010-10-21 00:00:00+00:00,0255,67,12.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2383,125.7132,2010-10-21 00:00:00+00:00,0255,92,52.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2196,125.7674,2010-10-21 00:00:00+00:00,0255,69,13.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2171,125.7818,2010-10-21 00:00:00+00:00,0255,70,13.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3226,125.5393,2010-10-21 00:00:00+00:00,0255,53,7.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2909,125.5572,2010-10-21 00:00:00+00:00,0255,70,12.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2675,125.6395,2010-10-21 00:00:00+00:00,0255,67,11.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2287,125.541,2010-10-21 00:00:00+00:00,0255,75,15.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1711,125.9967,2010-10-21 00:00:00+00:00,0255,60,9.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.144,125.9856,2010-10-21 00:00:00+00:00,0255,73,15.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.8701,125.617,2010-10-21 00:00:00+00:00,0255,94,60.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.8677,125.6313,2010-10-21 00:00:00+00:00,0255,82,25.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.8551,125.5347,2010-10-21 00:00:00+00:00,0255,75,25.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5425,125.6062,2010-10-21 00:00:00+00:00,0255,79,21.0,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5401,125.6206,2010-10-21 00:00:00+00:00,0255,66,10.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4837,125.9257,2010-10-21 00:00:00+00:00,0255,67,13.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4722,125.9366,2010-10-21 00:00:00+00:00,0255,78,19.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.445,126.0972,2010-10-21 00:00:00+00:00,0255,53,8.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6741,125.7636,2010-10-21 00:00:00+00:00,0255,68,12.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6716,125.778,2010-10-21 00:00:00+00:00,0255,63,10.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5996,125.8206,2010-10-21 00:00:00+00:00,0255,71,13.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5906,125.817,2010-10-21 00:00:00+00:00,0255,50,6.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5475,125.7469,2010-10-21 00:00:00+00:00,0255,52,7.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3741,125.7345,2010-10-21 00:00:00+00:00,0255,54,17.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3505,125.8175,2010-10-21 00:00:00+00:00,0255,69,13.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.348,125.8319,2010-10-21 00:00:00+00:00,0255,63,11.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.7388,126.5166,2010-10-21 00:00:00+00:00,0255,71,14.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.7297,126.5127,2010-10-21 00:00:00+00:00,0255,57,10.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.7361,126.4191,2010-10-21 00:00:00+00:00,0255,86,32.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.7335,126.434,2010-10-21 00:00:00+00:00,0255,79,21.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.7271,126.4151,2010-10-21 00:00:00+00:00,0255,76,18.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.7245,126.43,2010-10-21 00:00:00+00:00,0255,73,16.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.486,126.4056,2010-10-21 00:00:00+00:00,0255,76,23.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0967,125.7119,2010-10-21 00:00:00+00:00,0255,53,15.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4701,126.6968,2010-10-21 00:00:00+00:00,0255,80,51.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4674,126.7119,2010-10-21 00:00:00+00:00,0255,54,16.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4706,126.5831,2010-10-21 00:00:00+00:00,0255,73,30.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4679,126.5981,2010-10-21 00:00:00+00:00,0255,70,28.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4639,126.59,2010-10-21 00:00:00+00:00,0255,79,23.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1829,125.4253,2010-10-21 00:00:00+00:00,0255,74,15.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1805,125.4396,2010-10-21 00:00:00+00:00,0255,73,14.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4359,126.0934,2010-10-21 00:00:00+00:00,0255,72,14.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4334,126.108,2010-10-21 00:00:00+00:00,0255,100,151.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4309,126.1227,2010-10-21 00:00:00+00:00,0255,100,167.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4244,126.1043,2010-10-21 00:00:00+00:00,0255,94,62.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4219,126.1189,2010-10-21 00:00:00+00:00,0255,94,60.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3958,126.0452,2010-10-21 00:00:00+00:00,0255,85,30.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3867,126.0415,2010-10-21 00:00:00+00:00,0255,77,18.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.2582,126.1489,2010-10-21 00:00:00+00:00,0255,84,30.0,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4083,125.9721,2010-10-21 00:00:00+00:00,0255,53,15.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.4018,125.9537,2010-10-21 00:00:00+00:00,0255,59,12.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3993,125.9683,2010-10-21 00:00:00+00:00,0255,79,20.0,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3808,125.9229,2010-10-21 00:00:00+00:00,0255,85,30.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3718,125.9191,2010-10-21 00:00:00+00:00,0255,74,16.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1851,125.6302,2010-10-21 00:00:00+00:00,0255,55,8.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.647,126.4538,2010-10-21 00:00:00+00:00,0255,81,26.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6433,126.4464,2010-10-21 00:00:00+00:00,0255,61,12.0,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6406,126.4614,2010-10-21 00:00:00+00:00,0255,80,26.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6302,126.2964,2010-10-21 00:00:00+00:00,0255,72,16.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6118,126.2889,2010-10-21 00:00:00+00:00,0255,73,16.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.5802,126.356,2010-10-21 00:00:00+00:00,0255,68,14.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.8065,125.4941,2010-10-21 00:00:00+00:00,0255,84,28.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.8042,125.5084,2010-10-21 00:00:00+00:00,0255,62,10.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7484,125.4407,2010-10-21 00:00:00+00:00,0255,60,8.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.6243,125.507,2010-10-21 00:00:00+00:00,0255,62,9.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0791,126.6679,2010-10-21 00:00:00+00:00,0255,72,15.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0707,126.576,2010-10-21 00:00:00+00:00,0255,67,14.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1078,125.9707,2010-10-21 00:00:00+00:00,0255,87,34.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1024,125.9626,2010-10-21 00:00:00+00:00,0255,52,8.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0875,126.0502,2010-10-21 00:00:00+00:00,0255,100,116.1,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0774,126.1091,2010-10-21 00:00:00+00:00,0255,74,16.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0749,126.1238,2010-10-21 00:00:00+00:00,0255,74,16.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0784,126.0464,2010-10-21 00:00:00+00:00,0255,100,128.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0693,126.0427,2010-10-21 00:00:00+00:00,0255,66,36.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0603,126.0389,2010-10-21 00:00:00+00:00,0255,81,31.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0258,126.1823,2010-10-21 00:00:00+00:00,0255,75,17.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0375,125.8892,2010-10-21 00:00:00+00:00,0255,94,60.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.035,125.9037,2010-10-21 00:00:00+00:00,0255,84,30.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.2171,129.6297,2010-10-21 00:00:00+00:00,0255,80,37.0,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.3276,126.4941,2010-10-21 00:00:00+00:00,0255,82,25.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.8171,125.3158,2010-10-21 00:00:00+00:00,0255,87,35.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.8147,125.33,2010-10-21 00:00:00+00:00,0255,75,17.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0704,125.6399,2010-10-21 00:00:00+00:00,0255,79,19.0,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0647,125.631,2010-10-21 00:00:00+00:00,0255,55,7.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0622,125.6454,2010-10-21 00:00:00+00:00,0255,80,21.7,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1358,125.4216,2010-10-21 00:00:00+00:00,0255,64,9.4,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1334,125.4359,2010-10-21 00:00:00+00:00,0255,75,14.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1131,125.443,2010-10-21 00:00:00+00:00,0255,87,32.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1098,125.3594,2010-10-21 00:00:00+00:00,0255,67,11.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0844,125.4553,2010-10-21 00:00:00+00:00,0255,79,24.3,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1036,125.2813,2010-10-21 00:00:00+00:00,0255,88,36.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.1012,125.2955,2010-10-21 00:00:00+00:00,0255,84,26.6,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0754,125.4517,2010-10-21 00:00:00+00:00,0255,77,17.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0946,125.2779,2010-10-21 00:00:00+00:00,0255,91,45.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0923,125.2921,2010-10-21 00:00:00+00:00,0255,73,14.9,D,2010-10-21 02:55:00+00:00,2010,294,10,42
50.0395,125.4376,2010-10-21 00:00:00+00:00,0255,83,27.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9573,125.3688,2010-10-21 00:00:00+00:00,0255,76,16.5,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9243,125.3493,2010-10-21 00:00:00+00:00,0255,68,13.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.9154,125.3456,2010-10-21 00:00:00+00:00,0255,50,11.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.8913,125.2608,2010-10-21 00:00:00+00:00,0255,83,26.2,D,2010-10-21 02:55:00+00:00,2010,294,10,42
51.1098,125.933,2010-10-21 00:00:00+00:00,0255,100,111.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
49.7798,126.2908,2010-10-21 00:00:00+00:00,0255,100,265.8,D,2010-10-21 02:55:00+00:00,2010,294,10,42
